sku,distribution_center_id,brand,retail_price,name,category,cost,department,id
E66AFD9FC9F71473064BAF06213C4858,5,Example Brand 2,109.5,Example Product 22281,Pants,45.44249990209937,Men,22281
8F698D6FD2865CC064CDFA8B2C5C9C3F,5,Example Brand 6,29.989999771118164,Example Product 21823,Pants,14.365209898856431,Men,21823
2C80E4C2AA0E5A13968AFD4EDE98BB83,5,Example Brand 9,39.9900016784668,Example Product 22604,Pants,17.07573075960994,Men,22604
958B85A5B906CFC1CF826D779E694239,5,Example Brand 2,49.95000076293945,Example Product 22204,Pants,20.529450422237815,Men,22204
EBFE4A43D46C01D811B34C14A3356904,5,Example Brand 93,75.0,Example Product 21797,Pants,33.52500004693866,Men,21797
8E6A4217E8A7391FDC7E89A120FE5D86,5,Example Brand 8,109.5,Example Product 22578,Pants,49.82250011013821,Men,22578
35CE49DAEEA2BDAE89607A6C0A8E8527,5,Example Brand 76,50.0,Example Product 21751,Pants,24.95000008493662,Men,21751
3C8BEEB8B85CEC20FBE194AED2E6474C,5,Example Brand 13,99.5,Example Product 22681,Pants,41.19300008006394,Men,22681
6EE6D45B879FA47440575CE69B9B5A18,5,Example Brand 1,135.0,Example Product 22518,Pants,65.61000019311905,Men,22518
D479D9A70CC8EF8D85152C28A1619B69,5,Example Brand 7,99.5,Example Product 22589,Pants,50.645499961450696,Men,22589
CE5B54471D6429E7414522CEB08291A7,5,Example Brand 4,106.0,Example Product 21881,Pants,47.806000135838985,Men,21881
E1EECA17B9DFCDCB83CF616B66DE2BEF,5,Example Brand 70,32.900001525878906,Example Product 21864,Pants,15.298500735271723,Men,21864
3E89BBA71DE1106A7D13E0C630E994FF,5,Example Brand 12,89.5,Example Product 22562,Pants,41.52800009702332,Men,22562
4F31E209E022BBDA5D0246B3E5AB6C38,5,Example Brand 8,29.989999771118164,Example Product 21710,Pants,14.785069908611774,Men,21710
BEC86AEEE7D10A957750AF645055A115,5,Example Brand 16,64.98999786376953,Example Product 22091,Pants,28.010689191622134,Men,22091
C93F6BC00902863602E25ADCDA3B1565,5,Example Brand 13,57.9900016784668,Example Product 22084,Pants,26.965350825853275,Men,22084
8AD4C739093F61FA17107D24DDBB4492,5,Example Brand 72,25.0,Example Product 21756,Pants,11.825000029057264,Men,21756
9E5085B1A8633688490BA0FE7FE2862F,5,Example Brand 1,139.0,Example Product 22377,Pants,66.85900008492172,Men,22377
9C8F9728C5C3BE5EF64F32ED3D49F02E,5,Example Brand 94,89.5,Example Product 22064,Pants,37.142499919980764,Men,22064
F6A30E49F127613C5448D67728E7B7A8,5,Example Brand 71,32.900001525878906,Example Product 21830,Pants,15.693300787654522,Men,21830
266710F17EAE1DDCDBD353DC54F49F01,5,Example Brand 7,34.9900016784668,Example Product 21806,Pants,15.25564075579554,Men,21806
B3471D349777B9B91B9A24B3F2979526,5,Example Brand 67,39.900001525878906,Example Product 21780,Pants,20.069700861456994,Men,21780
DB93E1F9860B074EF224878A047A5407,5,Example Brand 4,49.95000076293945,Example Product 22356,Pants,21.42855039726645,Men,22356
C1DE2111B16E6B21B794451FE54EF86F,5,Example Brand 3,60.0,Example Product 21903,Pants,29.879999980330467,Men,21903
F0D15FAF5024B8835CEEF5548C062F56,5,Example Brand 6,44.9900016784668,Example Product 21890,Pants,21.05532084284194,Men,21890
C550F8F5E59F449BC3180929A5A391E8,5,Example Brand 69,30.899999618530273,Example Product 22074,Pants,12.91619988566935,Men,22074
A09A8FAF13C2B40BBE7321E7525E0584,5,Example Brand 10,64.98999786376953,Example Product 22384,Pants,28.14066908760175,Men,22384
7A8D63122E7A60DAA2FC89FB0AB231BB,5,Example Brand 3,109.5,Example Product 22591,Pants,55.5164999216795,Men,22591
729B4E7A67F295EC3B2B0BA1E08F2547,5,Example Brand 2,61.9900016784668,Example Product 21991,Pants,29.50724090148345,Men,21991
56997398843605EAD2CC68303AD69465,5,Example Brand 1,49.95000076293945,Example Product 22349,Pants,21.028950325663388,Men,22349
7D3C93B7A874CA3A2FD63F325225B26B,5,Example Brand 7,34.9900016784668,Example Product 21811,Pants,15.640530772173108,Men,21811
BD7167AE12F2A9186FF406EB43F63BB7,5,Example Brand 4,64.98999786376953,Example Product 21938,Pants,27.165819201961455,Men,21938
DB2D1BC7F17A3A44B4F1CB9075F6899C,5,Example Brand 78,32.900001525878906,Example Product 21977,Pants,13.850900645336509,Men,21977
4E1C697C58ACE2A05144FF1ED5E65528,5,Example Brand 1,89.98999786376953,Example Product 21888,Pants,42.02532910228155,Men,21888
86F48B1DE523B6159630D09F56F31F1F,5,Example Brand 2,89.98999786376953,Example Product 21866,Pants,37.6158192384693,Men,21866
8FF7D9ECA2DF771F960B2AB4D0C67E6E,5,Example Brand 11,64.98999786376953,Example Product 22194,Pants,28.20565909611821,Men,22194
48FB20EE25F8EC60949E66E5EBB46600,5,Example Brand 18,54.9900016784668,Example Product 21884,Pants,26.945100834739954,Men,21884
A49AAFB53DC77F6D4A96CE9A34911561,5,Example Brand 4,99.5,Example Product 22474,Pants,46.16800010786392,Men,22474
2C97BBE65E7D5958A5D4960D35B14895,5,Example Brand 5,99.5,Example Product 22297,Pants,46.86450008302927,Men,22297
B8FA7FD38331444B05AA54244BD029B1,5,Example Brand 4,17.989999771118164,Example Product 22545,Pants,7.699719890779555,Men,22545
61DEDE89DDCCBEC715C89D7F409658D6,5,Example Brand 1,168.75,Example Product 22557,Pants,75.0937502074521,Men,22557
60315F2E8A5B4904CF2972FA3D2A3C19,5,Example Brand 5,49.95000076293945,Example Product 22541,Pants,23.326650411744044,Men,22541
988969200CB769535C9FF0CE49E36719,5,Example Brand 3,11.989999771118164,Example Product 22050,Pants,5.239629910162538,Men,22050
E7CD22624D2439F832CBD30D91600DA6,5,Example Brand 11,109.5,Example Product 22287,Pants,48.28950016479939,Men,22287
2DA07E501D2CE1F68327EF1C75A2A3D8,5,Example Brand 1,13.989999771118164,Example Product 22187,Pants,6.1136299118612705,Men,22187
8D46C0E55C1DBECCBA88AAC847E19ED5,5,Example Brand 5,64.98999786376953,Example Product 22433,Pants,29.83040907448894,Men,22433
B12B951661A93ED0D2E605F076F54693,5,Example Brand 68,21.899999618530273,Example Product 21860,Pants,9.85499985281378,Men,21860
567431A7BB9273DA729DB5650A995590,5,Example Brand 77,32.9900016784668,Example Product 21819,Pants,16.13211082273662,Men,21819
FA3395B241C4665F95F2F71A5B59CB74,5,Example Brand 24,64.98999786376953,Example Product 22436,Pants,30.28533906601168,Men,22436
43CC251C33E8376D80F506AE8E4323EB,5,Example Brand 74,29.989999771118164,Example Product 21677,Pants,12.775739873895645,Men,21677
45A2317A76448DD49776A9D0495631CC,5,Example Brand 23,54.9900016784668,Example Product 21800,Pants,24.910470797628836,Men,21800
8C47F7C40ACB430047F501A2D5345776,5,Example Brand 2,14.989999771118164,Example Product 22157,Pants,7.300129912434965,Men,22157
C3B1A3529D687C274FD7844301C7AB79,5,Example Brand 1,65.66000366210938,Example Product 22496,Pants,28.233801677440113,Men,22496
093562AEE4B200F3C39FDD15462F2F9B,5,Example Brand 4,60.0,Example Product 21896,Pants,29.520000144839287,Men,21896
21AD505564E0B38E52568C3977475735,5,Example Brand 3,64.98999786376953,Example Product 22152,Pants,31.130208995145708,Men,22152
6587887C1A63F29633B23791EE81D739,5,Example Brand 17,49.9900016784668,Example Product 22210,Pants,25.0449909422195,Men,22210
AC66722E68274048BD8CC378B8517436,5,Example Brand 10,109.5,Example Product 22375,Pants,48.39900018274784,Men,22375
618D8CB4EAE98F783B4285E692E91D38,5,Example Brand 20,49.9900016784668,Example Product 21815,Pants,24.895020819488465,Men,21815
5AA6584299748DEBDEFD752A99E94E4E,5,Example Brand 1,156.0,Example Product 22494,Pants,78.46800036728382,Men,22494
15AFC188F8076174422928D12C1831AD,5,Example Brand 3,89.98999786376953,Example Product 22251,Pants,40.49549913926795,Men,22251
87962196B592E3B0833F85B4A5B088F1,5,Example Brand 25,39.9900016784668,Example Product 22438,Pants,17.595600792156162,Men,22438
D950E8C6B584DFAC7D569AACF43519A7,5,Example Brand 12,64.98999786376953,Example Product 21821,Pants,28.920549129272622,Men,21821
D243D09058C40E2862D04960ADC86D85,5,Example Brand 21,64.98999786376953,Example Product 22445,Pants,28.530609138700513,Men,22445
714C846CBF4B9B78E37968FAE5A6A0F1,5,Example Brand 2,64.98999786376953,Example Product 22376,Pants,28.725579164249893,Men,22376
E75A009B8A15AAD6FB355CF2B5883272,5,Example Brand 2,29.989999771118164,Example Product 22381,Pants,14.545149926977604,Men,22381
A5AD96AAA66880F3FAE475FA926781D2,5,Example Brand 22,64.98999786376953,Example Product 22520,Pants,28.07567907908529,Men,22520
5053F99D12400FFB9EEBE6992BF56E82,5,Example Brand 1,109.5,Example Product 22472,Pants,46.209000231698155,Men,22472
6060D322713797E84F598EA25C812CAB,5,Example Brand 1,49.9900016784668,Example Product 22270,Pants,24.645070863239766,Men,22270
70431822025C237EDDC9145838FC7046,5,Example Brand 73,25.0,Example Product 21787,Pants,11.425000021699816,Men,21787
44184C93BCEADBCBCFE47B3BA235EE62,5,Example Brand 75,32.900001525878906,Example Product 21945,Pants,14.837900730332734,Men,21945
B4AF620DCF393E73991770297343E60A,5,Example Brand 14,29.989999771118164,Example Product 21777,Pants,13.855379923918639,Men,21777
FB4EA06503AA04A60EB1988BD67ECBDE,6,Example Brand 57,34.9900016784668,Example Product 22000,Pants,17.59997092664868,Men,22000
ED1DAC006B5EF6170E646D7EB9EE2D1A,6,Example Brand 66,65.0,Example Product 21701,Pants,30.810000086203218,Men,21701
C182DC5C90DC87DFEE9CD309C33F19B3,6,Example Brand 4,26.610000610351562,Example Product 22461,Pants,11.681790299269409,Men,22461
22CCAF6D1A4335B05A8ADC1D68D6E4B1,6,Example Brand 22,49.9900016784668,Example Product 21758,Pants,20.89582077460021,Men,21758
E8196C340A699AE946898B4F1F315056,6,Example Brand 24,75.0,Example Product 22451,Pants,34.65000007417984,Men,22451
1617DD18BCA95A9FAB453D1700FD341B,6,Example Brand 10,34.9900016784668,Example Product 22143,Pants,15.150670733554215,Men,22143
8C97612C3A3F6F599B47DCE13298F48A,6,Example Brand 20,37.5,Example Product 22192,Pants,16.04999997653067,Men,22192
5AB120054EAA6AA30C427D0D195DFCD5,6,Example Brand 21,25.0,Example Product 21759,Pants,10.474999994039536,Men,21759
90FA69C82C06E9F12BB739CF7EA53FE4,6,Example Brand 19,36.9900016784668,Example Product 21990,Pants,17.644230867874327,Men,21990
88D4D7DB55B11EBB5AD6B473FC807485,6,Example Brand 49,44.9900016784668,Example Product 22136,Pants,20.60542080468817,Men,22136
406F5B9D1BE9D4813ACFB525D0B3C172,6,Example Brand 2,58.0,Example Product 21901,Pants,27.086000064387918,Men,21901
87F6B1D5ECF9E60C4EA0BDC89B2085E5,6,Example Brand 18,39.9900016784668,Example Product 22213,Pants,16.67583067727655,Men,22213
7961483E4BC7BE3729C46F24A33D88C4,6,Example Brand 1,80.0,Example Product 22519,Pants,36.00000008940697,Men,22519
CFC69414187BD8ADE5C17C797A107525,6,Example Brand 15,32.9900016784668,Example Product 21975,Pants,13.723840735602977,Men,21975
F4E6BCCBEE6057B26DE5F252FA76F847,6,Example Brand 46,42.119998931884766,Example Product 21843,Pants,20.72303957616448,Men,21843
D2EE7C802D33276B97B3298931E82303,6,Example Brand 31,36.9900016784668,Example Product 22042,Pants,18.19908091509909,Men,22042
3FB5BB321738F743B4DC240F7AA5EA23,6,Example Brand 38,29.950000762939453,Example Product 22621,Pants,13.387650359778107,Men,22621
5434DC43A6ABF2555AB0489A105FCCA4,6,Example Brand 41,36.9900016784668,Example Product 22434,Pants,15.646770725424886,Men,22434
6E7222CCC5A07F592132EF871B58E08D,6,Example Brand 1,160.0,Example Product 22459,Pants,71.68000012636185,Men,22459
5731219BFF5A342D1AE1D7997B0CAD6A,6,Example Brand 7,19.25,Example Product 21872,Pants,9.336250024382025,Men,21872
5B1E2AC88089BDED4F4926A74B303BAB,6,Example Brand 7,50.880001068115234,Example Product 22359,Pants,24.625920573072435,Men,22359
66B6CE05F3DA543DD3E67C8AB0684504,6,Example Brand 52,70.0,Example Product 21708,Pants,28.8400000333786,Men,21708
71541653EDFD81EE0AE62FB1FD1BE011,6,Example Brand 18,59.5,Example Product 21992,Pants,24.63300004787743,Men,21992
D5CC7743B1AF1094B27AFD0CCCD8FAEE,6,Example Brand 22,69.5,Example Product 22024,Pants,34.75,Men,22024
E521EB05EB8A2E794AC25A62E663E370,6,Example Brand 3,58.0,Example Product 22225,Pants,26.68000005185604,Men,22225
60BA700C9DD92B672DB59EB30BF91896,6,Example Brand 9,49.9900016784668,Example Product 22150,Pants,25.34493081522703,Men,22150
C1BC72568D36176DA6F0BB5C451D90AA,6,Example Brand 19,49.9900016784668,Example Product 22486,Pants,24.0451908378838,Men,22486
79001F4BCB3E16121F9D63D61264138D,6,Example Brand 26,35.27000045776367,Example Product 22267,Pants,14.672320230372549,Men,22267
E936CD0726594710711F6BE2A3FC1DDF,6,Example Brand 44,34.9900016784668,Example Product 22041,Pants,15.11568072614044,Men,22041
31F0A067CA77D80B3704AEE9141BC2EA,6,Example Brand 15,59.95000076293945,Example Product 21844,Pants,27.69690041177245,Men,21844
7C103DDC7FA98BC2687B3902AD4F2710,6,Example Brand 14,39.9900016784668,Example Product 22123,Pants,19.195200823540986,Men,22123
AB1062AB25EB85EB767D2D376DEC519E,6,Example Brand 6,32.9900016784668,Example Product 22406,Pants,16.527990907768014,Men,22406
27C2EEE02BA24911D6D88B05DA1340F2,6,Example Brand 22,35.7400016784668,Example Product 22046,Pants,16.297440790544677,Men,22046
0190FADB841D7ED83E29CCA2A745BC2F,6,Example Brand 20,39.9900016784668,Example Product 22005,Pants,16.955760809397106,Men,22005
2A519DC383BBB4F07AD74720BB1A5FBF,6,Example Brand 25,34.9900016784668,Example Product 22037,Pants,15.815480776655004,Men,22037
AE951984B10287B9C3E716C3347F46A4,6,Example Brand 5,53.189998626708984,Example Product 22125,Pants,27.126899386806784,Men,22125
73835D50763E540BB9F3D888451AEC23,6,Example Brand 17,53.0,Example Product 22153,Pants,25.38700001500547,Men,22153
B12DC80A650C1D057EB1EA221C4E089B,6,Example Brand 13,34.9900016784668,Example Product 22476,Pants,17.3550408095783,Men,22476
A1C00A2F6954AF5C7E8A7CE39FDF37F7,6,Example Brand 17,25.0,Example Product 22295,Pants,11.675000027753413,Men,22295
4722A3F814D9EAE09B055B08EF0925A0,6,Example Brand 2,81.06999969482422,Example Product 22325,Pants,41.1024897872901,Men,22325
B83210DD590047EE38C4660F1F6060E5,6,Example Brand 34,44.900001525878906,Example Product 22124,Pants,22.180600876891617,Men,22124
0BFDA19BD8D869E39D1996F29B9C6133,6,Example Brand 13,74.94999694824219,Example Product 22065,Pants,32.153548795779045,Men,22065
F8D1FD344C855B7D20E10071BEFD4AE1,6,Example Brand 10,26.6299991607666,Example Product 22202,Pants,13.368259587434828,Men,22202
009B43FB969FF1C89F0A919D33B70ECF,6,Example Brand 29,49.9900016784668,Example Product 21886,Pants,22.645470794238822,Men,21886
36E0C72E6254A2992A95C193194F52A5,6,Example Brand 3,29.989999771118164,Example Product 21964,Pants,12.445849878200889,Men,21964
3CE154E9FD3FFEFC1646E6B18A35F0FA,6,Example Brand 8,34.9900016784668,Example Product 21747,Pants,14.485860723040403,Men,21747
1C443504F12339512726B931D14DDA8C,6,Example Brand 9,34.9900016784668,Example Product 21950,Pants,15.85047078406878,Men,21950
2FAE3AF07A8228D1D41C509494C4B461,6,Example Brand 48,65.0,Example Product 21813,Pants,30.355000072158873,Men,21813
977E672678DDFB70686145E6D1E8A397,6,Example Brand 40,36.9900016784668,Example Product 21723,Pants,18.384030884907844,Men,21723
93960D5FB44E9016051AAC44FB34F9F6,6,Example Brand 60,65.0,Example Product 21704,Pants,30.615000054240227,Men,21704
67F098B0F09EF0F126D271764CF270FC,6,Example Brand 6,23.18000030517578,Example Product 22514,Pants,10.940960167185366,Men,22514
7B7DF56F467D96C8F817D24E6C75FB51,6,Example Brand 10,16.75,Example Product 22503,Pants,8.073500012978911,Men,22503
16A60161DDE5BC7860B6E6D6EE27C5FD,6,Example Brand 15,36.130001068115234,Example Product 22495,Pants,18.245650636306408,Men,22495
47F64E755012D2865986A027F473D3C3,6,Example Brand 26,25.0,Example Product 22020,Pants,10.400000028312206,Men,22020
E0E60EC21D10B717A728BC089E73F262,6,Example Brand 24,49.9900016784668,Example Product 22215,Pants,23.245350819594787,Men,22215
4FB68A3BCB11BDE10E8821B55674278A,6,Example Brand 9,25.0,Example Product 21909,Pants,12.000000011175871,Men,21909
0406576F71BDF8CDB29942CD5C1548C7,6,Example Brand 26,36.9900016784668,Example Product 22079,Pants,16.682490804391207,Men,22079
990B1B9FEA9280D08DDA7A8969839DF0,6,Example Brand 1,89.98999786376953,Example Product 22471,Pants,41.03543908923905,Men,22471
410A05199753EC14A12BFED92C13E07D,6,Example Brand 19,48.650001525878906,Example Product 22077,Pants,23.497950782670827,Men,22077
12F7312B4D9643975B72B9C5C032E2BE,6,Example Brand 23,49.9900016784668,Example Product 21937,Pants,20.545890798606578,Men,21937
BCBE273F4A8B880191C91C0B27CC66DF,6,Example Brand 5,59.5,Example Product 22019,Pants,26.358499998226762,Men,22019
252E3464440AC1E060D3ABC4CC60BDA6,6,Example Brand 17,39.880001068115234,Example Product 22686,Pants,19.18228053812802,Men,22686
C908EC320F803C559792B5B23AC0688B,6,Example Brand 28,25.0,Example Product 21685,Pants,12.575000058859587,Men,21685
0DDFCE009FEEF8DE73F1D781E16290AD,6,Example Brand 11,65.0,Example Product 21658,Pants,32.11000017821789,Men,21658
BD62968254ECA150BDE010B72E3AA9C0,6,Example Brand 1,58.0,Example Product 21854,Pants,28.36200000345707,Men,21854
6C5EB9A660D5B3AE277726C6EC098192,6,Example Brand 11,29.989999771118164,Example Product 22483,Pants,14.515159922290742,Men,22483
B877C34C37D3AB54DCABE110B6A67214,6,Example Brand 7,49.9900016784668,Example Product 21688,Pants,24.3451308971186,Men,21688
361AE29CB5E0E0BEAEE8D2CCED3A4453,6,Example Brand 21,27.950000762939453,Example Product 22159,Pants,11.766950323696435,Men,22159
0D88763F1847F6CEFC78C651ECC42CDF,6,Example Brand 30,65.0,Example Product 21718,Pants,31.135000018402934,Men,21718
B36386583D6F2DF72B8FC8DCA09E34A4,6,Example Brand 4,39.9900016784668,Example Product 22396,Pants,19.675080922341053,Men,22396
48016F549DBC03C0E12190363E687C27,6,Example Brand 19,29.989999771118164,Example Product 21824,Pants,12.805729934443235,Men,21824
B1FBCFBCD6EF2A9E1166AFBA6AB057EA,6,Example Brand 21,41.9900016784668,Example Product 22313,Pants,19.0214707888148,Men,22313
DD7D646241A0FB880CAF9525F709215C,6,Example Brand 5,31.06999969482422,Example Product 22258,Pants,13.919359887819141,Men,22258
01634584B864F5F64D799199643F06D1,6,Example Brand 8,44.290000915527344,Example Product 22468,Pants,18.336060414666832,Men,22468
8A898F8ADE5848598D11AEE0FA0A1A30,6,Example Brand 27,79.5,Example Product 22140,Pants,34.10550011135638,Men,22140
62F6BCEB09ED4B4C9E39A79BABBA985E,6,Example Brand 8,50.880001068115234,Example Product 22193,Pants,21.16608050195694,Men,22193
11F64A21A22A548559E4EDFBDD8E0397,6,Example Brand 2,39.0,Example Product 22394,Pants,17.433000024408102,Men,22394
940FB650DDAFD93444C11D3B4C47F00D,6,Example Brand 11,29.950000762939453,Example Product 22669,Pants,12.51910036264509,Men,22669
306BE5C84F4338FF865CA4793FB328F3,6,Example Brand 27,24.90999984741211,Example Product 22137,Pants,10.910579958407283,Men,22137
C4976295BEAC2CC3838648A704DA8BF2,6,Example Brand 5,120.0,Example Product 22004,Pants,49.56000030040741,Men,22004
C2FE9A007BC6D74F028178C5BB912476,6,Example Brand 1,39.9900016784668,Example Product 22011,Pants,17.31567073452279,Men,22011
C5BB37CCD660045A83EE860888899102,6,Example Brand 28,25.0,Example Product 22429,Pants,12.750000040978193,Men,22429
3AC44BDB7FB0BBD5C8B3F4DB0218D05E,6,Example Brand 16,49.5,Example Product 21870,Pants,21.68100005015731,Men,21870
404B686CAC11B6DC64ECB753029E5C1E,6,Example Brand 5,28.40999984741211,Example Product 21960,Pants,14.204999923706055,Men,21960
459CD7C0D6A30FE025892B2F443A8EDF,6,Example Brand 10,23.25,Example Product 21924,Pants,9.64874997921288,Men,21924
C2A71ACC0925C43163B18D7D2C7877AA,6,Example Brand 24,36.9900016784668,Example Product 21892,Pants,16.386570742458403,Men,21892
6A1CF9FF786388FE8796C57EC63D1075,6,Example Brand 23,39.9900016784668,Example Product 21713,Pants,17.87553077530235,Men,21713
4948C3696E8FF40CF88F4001B9031AE5,6,Example Brand 20,25.0,Example Product 22288,Pants,11.025000037625432,Men,22288
56DBBE315D23B2567750127F17457A86,6,Example Brand 12,44.880001068115234,Example Product 22534,Pants,21.946320524983406,Men,22534
12332C13B229F3147C6B4FBCD92363CF,6,Example Brand 61,36.9900016784668,Example Product 22244,Pants,17.126370811166353,Men,22244
B9E1596EE2FFD515D1B90E232FD474AB,6,Example Brand 62,19.989999771118164,Example Product 22198,Pants,10.034979891654551,Men,22198
8854E85268E5BFB9FA2B5D70798A987A,6,Example Brand 64,49.9900016784668,Example Product 21867,Pants,22.69546080411129,Men,21867
6B913A2317D00F7BFA0ABDAFF1A1F67F,6,Example Brand 16,54.93000030517578,Example Product 22010,Pants,25.048080177835264,Men,22010
B767062D418441A0529D80C7EC7F820C,6,Example Brand 4,97.19999694824219,Example Product 22606,Pants,44.80919868465997,Men,22606
74DB80486179F9E43BED14F2D28C70A8,6,Example Brand 43,29.989999771118164,Example Product 22081,Pants,15.024989946106672,Men,22081
CA70E74A5B3DD23C785D83A73710B272,6,Example Brand 69,25.0,Example Product 21922,Pants,12.225000001490116,Men,21922
9C8780D93F7077ED38CDC242778F7FDC,6,Example Brand 3,145.0,Example Product 22464,Pants,64.96000011451542,Men,22464
C7498C23C40CAF66D815866FD8C0D398,6,Example Brand 12,25.0,Example Product 21795,Pants,10.600000061094761,Men,21795
9137D1ABCAF9BF4FA41416863F1D3AD1,6,Example Brand 23,34.9900016784668,Example Product 21874,Pants,16.760210813892037,Men,21874
174E501A6B5AB618E567A08601E9067C,6,Example Brand 55,39.95000076293945,Example Product 21674,Pants,17.89760037334785,Men,21674
03D8A1EDCF4501AB378313B04C24AFA2,6,Example Brand 14,59.95000076293945,Example Product 22351,Pants,24.75935046517253,Men,22351
E4C0565355A8FBF03916D0BD025E02C8,6,Example Brand 45,36.9900016784668,Example Product 21842,Pants,16.31259079587445,Men,21842
D91F7910CD3924264D0A7732A94A624B,6,Example Brand 58,25.0,Example Product 21956,Pants,10.67500002682209,Men,21956
0BA30102F8EF812E067394A2CB524CA0,6,Example Brand 18,25.0,Example Product 21989,Pants,11.225000023841858,Men,21989
B83972E1AA62776AB9D15ABF7EF6F387,6,Example Brand 54,60.0,Example Product 21669,Pants,26.40000008046627,Men,21669
4698AB0024DFEE6B08645663214F71D6,6,Example Brand 12,50.0,Example Product 21705,Pants,22.600000025704503,Men,21705
1DB9D897D180110CB04679E84A1EEF53,6,Example Brand 2,34.9900016784668,Example Product 22370,Pants,17.005140865788462,Men,22370
09F4D591F9FF9E5E0BB6766B0188D017,6,Example Brand 1,81.06999969482422,Example Product 22617,Pants,35.832940000412464,Men,22617
62B671A97C4E4C6209423DBF3BFA49A8,6,Example Brand 27,34.9900016784668,Example Product 22186,Pants,16.900170843547137,Men,22186
FB3638B8AA4E3203268B32AB361B1C0F,6,Example Brand 56,65.0,Example Product 21802,Pants,31.915000025182962,Men,21802
13F77689AEF7E9FF9887121BCEC0712A,6,Example Brand 16,52.5,Example Product 22667,Pants,22.995000053197145,Men,22667
FBDBFDA408198BBFBAE637420759F90C,6,Example Brand 51,36.9900016784668,Example Product 21670,Pants,17.755200822199882,Men,21670
1F9CAF93105BECC0A30FD4E263BD7E15,6,Example Brand 12,26.56999969482422,Example Product 22132,Pants,13.444419871712029,Men,22132
DEF405C93FA429646FF5BE759B5B9AE8,6,Example Brand 17,48.650001525878906,Example Product 22679,Pants,22.573600760747308,Men,22679
3408B8D8A758DB7C66B435A2C13352E4,6,Example Brand 21,69.5,Example Product 21652,Pants,28.703500173985958,Men,21652
6B3829244A3CB6EF04F4F11733FAA5A2,6,Example Brand 25,79.5,Example Product 22256,Pants,38.955000017769635,Men,22256
6746201227327C1C921895265C1C58D2,6,Example Brand 11,37.720001220703125,Example Product 22113,Pants,17.95472064344466,Men,22113
2493B7669DEE5AE2492F56E4B176EB2E,6,Example Brand 6,46.9900016784668,Example Product 21778,Pants,21.94433083600931,Men,21778
B80249F42C48C29EDBC0C86465BBADDC,6,Example Brand 28,39.9900016784668,Example Product 21887,Pants,20.31492090510011,Men,21887
F3AF38A9500CFC72614A7CB788E5A56B,6,Example Brand 65,36.9900016784668,Example Product 21754,Pants,16.090650749424846,Men,21754
7544C259023B01AEB81BB5E2A56A1FEF,6,Example Brand 13,39.900001525878906,Example Product 22600,Pants,18.03480071020946,Men,22600
019C4F590EC38A225750BA4A6D3DD3BB,6,Example Brand 33,68.70999908447266,Example Product 21927,Pants,28.514649558624626,Men,21927
3BDC5ED6FF858CAA0570F4910FA1D8D7,6,Example Brand 50,34.9900016784668,Example Product 21703,Pants,17.215080910271112,Men,21703
154860E7D6C1A90FF1FD9F6C8B209054,6,Example Brand 37,65.0,Example Product 21687,Pants,31.265000039711595,Men,21687
3AC1FC4EA518C8F25EF3366BF240395A,6,Example Brand 63,36.9900016784668,Example Product 22371,Pants,17.71821081445828,Men,22371
9F727BC55D5AA9DC9349EA9DA97B1FF8,6,Example Brand 20,49.9900016784668,Example Product 22555,Pants,21.095780814090077,Men,22555
9F60F15F6029190A80A3F9C046AB00D2,6,Example Brand 39,68.70999908447266,Example Product 21917,Pants,31.81272963933412,Men,21917
19FADB255D5DF879F17DC1CFB7D9969D,6,Example Brand 47,55.0,Example Product 22127,Pants,26.840000096708536,Men,22127
21B64B533C7445E6D7CCB6345AF652B7,6,Example Brand 59,50.0,Example Product 21729,Pants,22.200000006705523,Men,21729
9078B6AB964BBD26EFDFDABFAB95428D,6,Example Brand 13,69.5,Example Product 22290,Pants,32.45650007715449,Men,22290
E6B741B920FCDEED483DCDA19D9178FF,6,Example Brand 1,79.0,Example Product 22551,Pants,33.338000167161226,Men,22551
DAA172021EB0B28D756615925486F129,6,Example Brand 14,60.0,Example Product 21672,Pants,29.34000000357628,Men,21672
9EBFBCF53147CAC9A71DCAD2B6E7A58D,6,Example Brand 32,34.9900016784668,Example Product 22306,Pants,17.215080910271112,Men,22306
56ACD1AD649F3DB6EE2BFFCA648AD192,6,Example Brand 21,59.5,Example Product 22160,Pants,25.882500031031668,Men,22160
44E2A386042BE6DEB6463A2F2B18FE73,6,Example Brand 67,25.0,Example Product 21976,Pants,10.800000000745058,Men,21976
72AF543E6D0F8714D3185516E3AFE9F4,6,Example Brand 17,65.0,Example Product 22208,Pants,31.785000003874302,Men,22208
022E5A923458991FAB6F695C0C4DEF33,6,Example Brand 5,39.9900016784668,Example Product 22191,Pants,18.355410804270683,Men,22191
BAA18C475F66F4323C0BF909ACA05A35,6,Example Brand 16,29.989999771118164,Example Product 22134,Pants,14.275239940656572,Men,22134
3312A1D297ED261ECB3CC34928347C43,6,Example Brand 7,36.9900016784668,Example Product 21744,Pants,16.978410801730966,Men,21744
C41C0323DD77ADD26D14610DAC7B6F33,6,Example Brand 29,29.989999771118164,Example Product 22118,Pants,12.83571988326937,Men,22118
CFDA59A6D56AD73A26D084CB2E182F31,6,Example Brand 36,60.0,Example Product 22653,Pants,25.20000010728836,Men,22653
